건축물명,건축물 위치,층수(지상_지하),조사년도,총발생량(톤),일평균발생량(톤/일),미사용_하수도방류(톤/일)
㈜씨네플랜,도봉로 399(수유동),10/3,2015,12960.0,70.0,70.0
한국마사회,도봉로 302(번동),12/6,2015,10028.0,54.0,2.0
강북노인요양원,삼양로92길 20(수유동),7/2,2015,594.0,3.0,3.0
에코피아빌딩,도봉로 30(송중동),12/4,2015,4860.0,26.0,26.0
국립재활원,삼각산로 58(인수동),5/2,2015,0.0,0.0,0.0
풍양빌딩,도봉로 136(송중동),10/3,2015,6239.0,33.0,0.0
수유현대아파트,한천로 1131(수유동),15/3,2015,5710.0,31.0,13.0
아쿠아산소사우나,한천로 1131(수유동),15/3,2015,21281.0,115.0,32.0
삼성화재 번동사옥,도봉로 314(번동),14/9,2015,2333.0,12.0,12.0
서부도로관리사업소,세종대로23길 12(도렴동 83),,2015,0.0,0.0,0.0
보스코산업2009.10.28압류,경희궁길 27(신문로2가 107),,2015,0.0,0.0,0.0
㈜서브원,필운대로 80(옥인동 45-8),5/3,2015,17639.0,97.45,0.45
삼성엔지니어링(주),강동구 상일로 6길 26,지하4층,2015,539.0,2.0,0.0
대우한강베네시티？,강동구 올림픽로 664,지하7층,2015,15940.0,86.0,0.0
현대백화점,강동구 천호대로 1005,지하7층,2015,34820.0,189.0,0.0
푸르지오 시티,강동구 구천면로 192,35/4,2015,5755.0,31.0,31.0
현대토픽스관리소,서울특별시 송파구  위례성대로 6(방이동 44-3),,2015,1734.0,9.0,9.0
현대엔지니어링(주),서울특별시 송파구  (문정동651),,2015,3562.0,19.0,19.0
현대엔지니어링,서울특별시 송파구  (문정동202-2),,2015,10619.0,57.0,57.0
현대건설(주) 정수현,서울특별시 송파구  (문정동 643-1),,2015,1749.0,9.0,9.0
현대건설(주),서울특별시 송파구  (장지동 453-1),,2015,529.0,2.0,2.0
한신공영(주),서울특별시 송파구  (문정동 648),,2015,239.0,1.0,1.0
한미사이언스(주),"서울특별시 송파구  위례성대로 14(방이동 45 ,한미타워 )",,2015,699.0,3.0,3.0
최진일,서울특별시 송파구  올림픽로 366(방이동 40),,2015,1260.0,6.0,6.0
체육시설관리사업소,서울특별시 송파구  올림픽로 25(잠실동 10),,2015,64900.0,352.0,352.0
주)포스코건설,서울특별시 송파구  올림픽로 424(방이동88-2),,2015,24465.0,132.0,132.0
주) 효성,서울특별시 송파구  송파대로49길 40(석촌동 24-12),,2015,574.0,3.0,3.0
조남수,서울특별시 송파구  석촌호수로 162(삼전동 111-16),,2015,2160.0,11.0,11.0
잠실프로젝트금융투자(주),서울특별시 송파구  올림픽로35가길 9(신천동 11-4),,2015,6567.0,35.0,35.0
잠실롯데,서울특별시 송파구  올림픽로 240(잠실동40-1),,2015,84085.0,456.0,456.0
잠실대우레이크월드 입주자대표회의,서울특별시 송파구  석촌호수로 298(송파동 58-1),,2015,18.0,0.0,0.0
이동근,"서울특별시 송파구  백제고분로39길 14-20(석촌동 176-3 ,한솔병원 )",,2015,653.0,3.0,3.0
이규석,서울특별시 송파구  송파대로34길 29(송파동 185-5),,2015,2082.0,11.0,11.0
이경숙,서울특별시 송파구  오금로 235(방이동 227-4),,2015,1068.0,5.0,5.0
여의도순복음교회,서울특별시 송파구  마천로 17(방이동 209-1),,2015,4983.0,27.0,27.0
시설관리공단,서울특별시 송파구  (신천동 29),,2015,210.0,1.0,1.0
송파한화오벨리스크 관리위원회,서울특별시 송파구  충민로 5(문정동 622),,2015,3840.0,20.0,20.0
송파아이파크,"서울특별시 송파구  법원로 55(문정동624 ,송파 아이파크 )",,2015,1.0,0.0,0.0
송파빌딩,서울특별시 송파구  오금로 81(방이동 22-3),,2015,26112.0,141.0,141.0
석촌호수 효성해링턴타워,"서울특별시 송파구  석촌호수로 210(석촌동 24-3 ,석촌호수효성해링턴타워 )",,2015,5675.0,30.0,30.0
서울복합물류자산관리(주),서울특별시 송파구  (장지동 674),,2015,73192.0,397.0,397.0
삼성SRA부동산투자신탁제4호,서울특별시 송파구  올림픽로35가길(신천동 7-13),,2015,216.0,1.0,1.0
병원장,서울특별시 송파구  올림픽로43길 88(풍납동388-1),,2015,138728.0,753.0,753.0
롯데물산(주),서울특별시 송파구  올림픽로 300(신천동 29),,2015,17236.0,93.0,93.0
롯데건설(주),"서울특별시 송파구  석촌호수로 197(잠실동 47 ,롯데건설환승주차장 )",,2015,73104.0,397.0,397.0
대호아이피종합건설(주),서울특별시 송파구  (문정동 652-1),,2015,756.0,4.0,4.0
대한불교조계종불광사,서울특별시 송파구  백제고분로39길 35(석촌동 160-1),,2015,23848.0,129.0,129.0
대한민국재향군인회,서울특별시 송파구  신천동길 24(신천동 7-13),,2015,52.0,0.0,0.0
관리단대표회의,서울특별시 송파구  석촌호수로 230(석촌동 158-5),,2015,720.0,3.0,3.0
경남레이크파크관리사무소,서울특별시 송파구  석촌호수로 268(송파동 32-1),,2015,12.0,0.0,0.0
갤러리아팰리스생활지원센타,서울특별시 송파구  올림픽로 212(잠실동 40),,2015,11823.0,64.0,64.0
가든파이브웍스,서울특별시 송파구  충민로 52(문정동 289),,2015,9413.0,51.0,51.0
KD건설(주),"서울특별시 송파구  (문정동 640 ,문정지식산업쎈타5-1블록 )",,2015,722.0,3.0,3.0
CJ건설(주),"서울특별시 송파구  (석촌동 24 ,CJ건설(주) )",,2015,1367.0,7.0,7.0
5호(가락시장현대화),서울특별시 송파구  양재대로 932(가락동 600),,2015,98317.0,534.0,534.0
(주)한준건설,서울특별시 송파구  올림픽로 424(방이동 88-2),,2015,8673.0,47.0,47.0
(주)한국투아치,서울특별시 송파구  (장지동 538-2),,2015,21034.0,114.0,114.0
(주)케이리얼티3호,서울특별시 송파구  중대로 80(문정동 150-2),,2015,88.0,0.0,0.0
(주)위본건설,서울특별시 송파구  (문정동640-9),,2015,47.0,0.0,0.0
(주)옵티멈,서울특별시 송파구  올림픽로35가길 16(신천동 7-12),,2015,12231.0,66.0,66.0
(주)비앤아이홀딩스,서울특별시 송파구  오금로 87(방이동 22-5),,2015,8256.0,44.0,44.0
(주)대우건설 대표이사,서울특별시 송파구  (문정동618),,2015,2637.0,14.0,14.0
(주)대명건설,서울특별시 송파구  (문정동 641-3),,2015,2133.0,11.0,11.0
(주)대림산업,"서울특별시 송파구  (문정동 640-5 ,문정지구5-1블록,(주)대림산업 )",,2015,1303.0,7.0,7.0
(주)가든파이브 라이프,서울특별시 송파구  충민로 66(문정동 516),,2015,20843.0,113.0,113.0
역삼 푸르지오시티(박영식),서울특별시 강남구  논현로85길 52(역삼동 735-17),15/7,2015,900.0,4.0,4.0
래미안 대치팰리스,서울특별시 강남구  삼성로51길 35(대치동 610),35/4,2015,3413.0,18.0,18.0
파르나스타워(송홍섭),서울특별시 강남구  테헤란로 521(삼성동 159-8),38/8,2015,3850.0,20.0,20.0
㈜서양이엔씨,서울특별시 강남구  논현로151길 49(신사동 540-1),6/3,2015,139.0,0.0,0.0
㈜건우건설,서울특별시 강남구  논현로20길 10(개포동 1237-2),6/3,2015,681.0,3.0,3.0
타임빌딩관리단위원회,"서울특별시 강남구  봉은사로 123(논현동 202-9 ,타임빌딩 )",7/3,2015,1.0,0.0,0.0
신세계인터내셔날,서울특별시 강남구  도산대로 449(청담동 97-5),15/4,2015,0.0,0.0,0.0
(주)효성,서울특별시 강남구  광평로 281(수서동 715),16/7,2015,10620.0,57.0,57.0
(주)튼튼영어,서울특별시 강남구  논현로 164(도곡동 514-2),10/3,2015,1189.0,6.0,6.0
입주자대표회의(타워팰리스),"서울특별시 강남구  언주로30길 56(도곡동 467 ,타워팰리스 I )",66/5,2015,5610.0,30.0,30.0
와이즈플레이즈,서울특별시 강남구  강남대로66길 14(역삼동 837-13),14/5,2015,555.0,3.0,3.0
엘지에클라트,서울특별시 강남구  테헤란로20길 19(역삼동 736-24),12/4,2015,35.0,0.0,0.0
(주)서브원GS타워,서울특별시 강남구  논현로 508(역삼동 679),38/6,2015,2592.0,14.0,14.0
삼부토건(주),"서울특별시 강남구  테헤란로 237(역삼동 676 ,삼부빌딩 )",2/2,2015,66.0,0.0,0.0
(주)휴세코,서울특별시 강남구  테헤란로 117(역삼동 649-11),19/7,2015,1440.0,7.0,7.0
(주)비제바노 서울지점,서울특별시 강남구  강남대로 464(역삼동 809),7/4,2015,129.0,0.0,0.0
관리단(효성해링턴타워),서울특별시 강남구  테헤란로4길 20(역삼동 825-24),15/7,2015,2745.0,14.0,14.0
송근하 외 1인,서울특별시 강남구  강남대로94길 71-9(역삼동 637-46),2/1,2015,309.0,1.0,1.0
송강빌딩,서울특별시 강남구  테헤란로98길 15(대치동 946-16),14/3,2015,0.0,0.0,0.0
동일방직(주),"서울특별시 강남구  테헤란로 516(대치동 944-1 ,정헌빌딩 )",10/3,2015,148.0,0.0,0.0
한국무역협회,서울특별시 강남구  영동대로 513(삼성동 159),54/6,2015,6678.0,36.0,36.0
(주)대윤기업,"서울특별시 강남구  영동대로96길 34(삼성동 170 ,대윤빌딩 )",7/4,2015,8.0,0.0,0.0
금하빌딩(서의열),서울특별시 강남구  학동로 401(청담동 41-2),18/7,2015,368.0,2.0,2.0
(주)신안관광-리베라호텔시설,서울특별시 강남구  영동대로 737(청담동 53-7),15/5,2015,3897.0,21.0,21.0
㈜LG패션,서울특별시 강남구  압구정로 230(신사동 617-3),5/4,2015,1170.0,6.0,6.0
KT강북네트워크운영단,서울특별시 강남구  언주로 616(논현동 261-1),10/3,2015,486.0,2.0,2.0
(주)영풍,서울특별시 강남구  강남대로 542(논현동 142),7/3,2015,3262.0,17.0,17.0
삼성SRA자산운용(주),"서울특별시 강남구  강남대로 556(논현동 50-1 ,논현빌딩 )",20/5,2015,1994.0,10.0,10.0
광림교회,"서울특별시 강남구  압구정로22길 32(신사동 568-21, 업무용)",5/3,2015,13.0,0.0,0.0
광림교회,"서울특별시 강남구  압구정로22길 21(신사동 570-8 ,광림교회 )",5/4,2015,146.0,0.0,0.0
현대백화점(압구정동점),"서울특별시 강남구  압구정로 165(압구정동 429 ,현대백화점 )",5/4,2015,47.0,0.0,0.0
우면 알앤디센터 (연구2부지),서초구 우면동 689,10/5,2015,10356.0,56.0,56.0
우면 알앤디센터 (연구1부지),서초구 우면동 678,10/5,2015,35298.7,191.0,191.0
현대자동차첨단연구센터,서초구 양재동 231,21/3,2015,17077.0,92.0,92.0
장교 오피스빌딩 현장,을지로2가 88-5,22/7,2015,3152.0,17.0,17.0
명동3지구 오피스빌딩현장,을지로1가 161-1,27/7,2015,540.0,2.0,2.0
(재)천주교서울대교구유지재단,명동길 74(명동2가),10/4,2015,3444.0,18.0,18.0
신한은행명동금융센터,명동길 43(명동1가),7/4,2015,1589.0,8.0,8.0
시그니쳐타워,청계천로 100(수표동),17/6,2015,3456.0,18.0,18.0
남산SK리더스뷰,퇴계로 72(회현동1가),30/7,2015,420.0,2.0,2.0
에그엘로우,남부순환로 1820,16/7,2015,20058.0,109.0,109.0
관악마에스트로 캠퍼스타운,남부순환로 1773,15/2,2015,2154.0,11.0,11.0
강남순환도시고속도로 6-2공구(대흥ACE건업),낙성대동263,,2015,15631.0,84.0,84.0
서울대학교(교수아파트),관악로 1 서울대학교 교수아파트 관리사무실,5/2,2015,22.0,0.0,0.0
대우슈페리움 1단지,관악로 164,19/6,2015,1080.0,5.0,5.0
롯대백화점 관악점,봉천로 209,38/7,2015,1513.0,8.0,8.0
농심신대방사옥,서울시 동작구 여의대방로 112,20/3,2015,1633.0,8.0,8.0
보라매나산스위트,서울시 동작구 보라매로5가길 24,37/9,2015,5442.0,29.0,29.0
태성빌딩,마포구 방울내로 79 (망원동),8/2,2015,5207.2,28.0,28.0
엘지텔레콤,마포구 월드컵북로 416 (상암동),14/6,2015,19540.8,106.0,106.0
CJ개발주식회사,마포구 상암산로 66 (상암동),19/6,2015,5685.6,30.0,30.0
서강대국제학사건물,마포구 백범로 35 (신수동) ,12/4,2015,73.6,0.0,0.0
우리기술,마포구 월드컵북로56길 9 (상암동),13/5,2015,15621.6,84.0,84.0
스타피카소,마포구 양화로 176 (동교동),11/6,2015,8795.2,47.0,47.0
전자회관,마포구 월드컵북로54길 11(상암동),12/5,2015,3992.8,21.0,21.0
토로스 아르테미스,마포구 양화로 153 (동교동),11/4,2015,21712.0,118.0,118.0
한국소프트웨어진흥원,마포구 월드컵북로 396 (상암동),12/3,2015,2244.8,12.0,0.0
대우미래사랑,마포구 월드컵북로5나길 18(서교동),12/3,2015,16928.0,92.0,92.0
경찰 공제회,"창경궁로 106(인의동 48-26, 무궁화빌딩)",12/5,2015,0.0,0.0,0.0
(주)폴앤파트너스 종로,"창경궁로 106(인의동 48-26, 무궁화빌딩)",,2015,509.0,2.0,2.0
(주)폴앤파트너스 종로,"창경궁로 106(인의동 48-26, 무궁화빌딩)",,2015,228.0,1.0,1.0
자일개발주식회사,돈화문로 26(묘동 56),,2015,28.0,0.0,0.0
자일개발주식회사,돈화문로 26(묘동 56),,2015,19.0,0.0,0.0
자일개발주식회사,돈화문로 26(묘동 56),,2015,161.0,0.0,0.0
자일개발주식회사,돈화문로 26(묘동 56),,2015,71.0,0.0,0.0
자일개발주식회사,돈화문로 26(묘동 56),,2015,14.0,0.0,0.0
자일개발주식회사,돈화문로 26(묘동 56),,2015,0.0,0.0,0.0
자일개발주식회사,돈화문로 26(묘동 56),,2015,0.0,0.0,0.0
자일개발주식회사,돈화문로 26(묘동 56),,2015,0.0,0.0,0.0
자일개발주식회사,돈화문로 26(묘동 56),,2015,55.0,0.0,0.0
자일개발주식회사,돈화문로 26(묘동 56),,2015,20.0,0.0,0.0
자일개발주식회사,돈화문로 26(묘동 56),,2015,82.0,0.0,0.0
자일개발주식회사,돈화문로 26(묘동 56),,2015,54.0,0.0,0.0
운현궁 SK허브 운영위원회,삼일대로 461(경운동 89-4),14/8,2015,610.0,3.0,0.0
운현궁 SK허브 운영위원회,삼일대로 461(경운동 89-4),14/8,2015,333.0,1.0,0.0
운현궁 SK허브 운영위원회,삼일대로 461(경운동 89-4),14/8,2015,38.0,0.0,0.0
운현궁 SK허브 운영위원회,삼일대로 461(경운동 89-4),14/8,2015,0.0,0.0,0.0
The-K Twin Towers,종로1길50(중학동 19),19/6,2015,8762.0,47.0,0.0
The-K Twin Towers,종로1길50(중학동 19),19/6,2015,2652.0,14.0,0.0
(주)메인개발,청진동166(르미에르빌딩),20/7,2015,624.0,3.0,3.0
(주)메인개발,청진동166(르미에르빌딩),20/7,2015,312.0,1.0,1.0
주얼리시티(주),종로 183(인의동 48-2),19/5,2015,53.0,0.0,0.0
주얼리시티(주),종로 183(인의동 48-2),19/5,2015,26.0,0.0,0.0
골든팰리스,"통일로16길 4-1(무악동 66-3, 골든팰리스)",8/4,2015,0.0,0.0,0.0
골든팰리스,"통일로16길 4-1(무악동 66-3, 골든팰리스)",8/4,2015,0.0,0.0,0.0
골든팰리스,"통일로16길 4-1(무악동 66-3, 골든팰리스)",8/4,2015,0.0,0.0,0.0
골든팰리스,"통일로16길 4-1(무악동 66-3, 골든팰리스)",8/4,2015,0.0,0.0,0.0
이재형,자하문로 246(부암동 155-14),,2015,388.0,2.0,2.0
이재형,자하문로 246(부암동 155-14),,2015,239.0,1.0,1.0
(주)청하고려인삼,자하문로 280(부암동 182-1),6/2,2015,0.0,0.0,0.0
(주)청하고려인삼,자하문로 280(부암동 182-1),6/2,2015,3188.0,17.0,17.0
(주)청하고려인삼,자하문로 280(부암동 182-1),6/2,2015,574.0,3.0,3.0
오경자,삼청로 48-4(소격동 77),2/2,2015,0.0,0.0,0.0
금융감독원,효자로 11(통의동 35-53),4/2,2015,263.0,1.0,0.0
오피시아관리사무소,새문안로 92(신문로1가 163),24/8,2015,13.0,0.0,0.0
오피시아관리사무소,새문안로 92(신문로1가 163),24/8,2015,12.0,0.0,0.0
정부중앙청사별관,사직로 8길 60(도렴동 95-1),16/6,2015,0.0,0.0,0.0
정부중앙청사별관,사직로 8길 60(도렴동 95-1),16/6,2015,0.0,0.0,0.0
정부중앙청사별관,사직로 8길 60(도렴동 95-1),16/6,2015,444.0,2.0,0.0
정부중앙청사별관,사직로 8길 60(도렴동 95-1),16/6,2015,0.0,0.0,0.0
흥국생명보험(주),새문안로 68(신문로 1가 226),9/3,2015,0.0,0.0,0.0
흥국생명보험(주),새문안로 68(신문로 1가 226),9/3,2015,0.0,0.0,0.0
흥국생명보험(주),새문안로 68(신문로 1가 226),9/3,2015,1.0,0.0,0.0
유병임,필운대로 9-2(필운동 108-1),,2015,0.0,0.0,0.0
서부도로관리사업소,세종대로23길 12(도렴동 83),,2015,220.0,1.0,1.0
보스코산업,경희궁길 27(신문로2가 107),,2015,0.0,0.0,0.0
(주)서브원,필운대로 80,5/3,2015,12070.0,65.0,0.0
(주)서브원,필운대로 80,5/3,2015,2556.0,13.0,0.0
롯데백화점,도봉로 60(송중동),10/7,2015,10355.0,56.0,0.0
롯데캐슬아이리스,소공로 35(회현동1가),32/7,2015,21504.0,116.0,116.0
㈜케이알앤씨,청계천로 30(다동),19/6,2015,3600.0,19.0,19.0
미래에셋센터원빌딩,을지로5길 26(수하동),31/8,2015,1440.0,7.0,7.0
엘크루 메트로시티,충무로 13(충무로3가),19/7,2015,1466.0,7.0,7.0
우일타운,다산로 274(흥인동),22/5,2015,360.0,1.0,1.0
동대문패션TV,을지로 264(을지로6가),13/6,2015,900.0,4.0,4.0
동대문밀레오레,장충단로 263(을지로6가),20/7,2015,327.6,1.0,1.0
도로교통안전관리공단,왕십리로 407(신당동),7/2,2015,1894.0,10.0,10.0
두산타워,장충단로 275(을지로6가),33/7,2015,5580.0,30.0,30.0
매경미디어센터,퇴계로 190(필동1가),20/5,2015,2507.0,13.0,13.0
일진사우나,충무로2길 15,6/1,2015,0.0,0.0,0.0
명동타워,명동8길 27(명동2가),22/2,2015,1170.0,6.0,6.0
㈜성창에프엔디,퇴계로 115(충무로1가),17/7,2015,130.0,0.0,0.0
YTN 빌딩,세종대로 17(남대문로5가),20/6,2015,0.0,0.0,0.0
서울파이넨스센터,세종대로 136(태평로1가),30/8,2015,0.0,0.0,0.0
㈜굿모닝시티,장충단로 247(을지로6가),16/7,2015,3420.0,18.0,18.0
황학아크로타워,퇴계로 447(황학동),20/6,2015,900.0,4.0,4.0
㈜이안엘씨,난계로 169(황학동),19/5,2015,0.0,0.0,0.0
청계천 위브더제니스,다산로46길 17,38/6,2015,24008.0,130.0,0.0
파인애비뉴,을지로 100(을지로2가),25/6,2015,5622.0,30.0,0.0
동국제강(페럼타워),을지로5길 19(수하동),28/6,2015,11266.0,61.0,0.0
태평로빌딩,세종대로 73(태평로2가),26/6,2015,4715.0,25.0,0.0
한화금융센터,세종대로 92,25/6,2015,7517.0,40.0,0.0
에이스타워,통일로 92(순화동),21/5,2015,3744.0,20.0,0.0
아파트 관리사무소,숭인동길 21(숭인동 766),,2015,12.0,0.0,0.0
아파트 관리사무소,숭인동길 21(숭인동 766),,2015,25.0,0.0,0.0
아파트 관리사무소,숭인동길 21(숭인동 766),,2015,1754.0,9.0,9.0
아파트 관리사무소,숭인동길 21(숭인동 766),,2015,1005.0,5.0,5.0
아파트 관리사무소,숭인동길 21(숭인동 766),,2015,0.0,0.0,0.0
아파트 관리사무소,숭인동길 21(숭인동 766),,2015,0.0,0.0,0.0
아파트 관리사무소,숭인동길 21(숭인동 766),,2015,0.0,0.0,0.0
아파트 관리사무소,숭인동길 21(숭인동 766),,2015,0.0,0.0,0.0
아파트 관리사무소,숭인동길 21(숭인동 766),,2015,2022.0,10.0,10.0
아파트 관리사무소,숭인동길 21(숭인동 766),,2015,1115.0,6.0,6.0
아파트 관리사무소,숭인동길 21(숭인동 766),,2015,0.0,0.0,0.0
아파트 관리사무소,숭인동길 21(숭인동 766),,2015,0.0,0.0,0.0
한이랑,대명1길 7(명륜 4가 16-1),4/2,2015,4158.0,22.0,0.0
한이랑,대명1길 7(명륜 4가 16-1),4/2,2015,2035.0,11.0,0.0
성낙인,대학로 103(연건동 28-2),,2015,534.0,2.0,2.0
케이티,대학로 65(128-9),,2015,33312.0,181.0,0.0
서울대병원(외래암센터),"대학로 101(연건동 28-21, 서울대학교병원)",6/4,2015,4850.0,26.0,0.0
서울대병원(외래암센터),"대학로 101(연건동 28-21, 서울대학교병원)",6/4,2015,4116.0,22.0,0.0
소나무,동호로 38길 24(종로5가 321-27),5/2,2015,0.0,0.0,0.0
경용구,동호로 38길 24(종로5가 321-27),,2015,0.0,0.0,0.0
경용구,동호로 38길 24(종로5가 321-27),,2015,0.0,0.0,0.0
소나무,동호로 38길 24(종로5가 321-27),5/2,2015,0.0,0.0,0.0
경용구,동호로 38길 24(종로5가 321-27),,2015,0.0,0.0,0.0
경용구,동호로 38길 24(종로5가 321-27),,2015,0.0,0.0,0.0
소나무,동호로 38길 24(종로5가 321-27),5/2,2015,0.0,0.0,0.0
경용구,동호로 38길 24(종로5가 321-27),,2015,163.0,1.0,0.0
경용구,동호로 38길 24(종로5가 321-27),,2015,78.0,0.0,0.0
소나무,동호로 38길 24(종로5가 321-27),5/2,2015,0.0,0.0,0.0
경용구,동호로 38길 24(종로5가 321-27),,2015,193.0,1.0,0.0
경용구,동호로 38길 24(종로5가 321-27),,2015,93.0,1.0,0.0
김한중,종로41길 36(종로6가 189),8/2,2015,0.0,0.0,0.0
김한중,종로41길 36(종로6가 189),8/2,2015,0.0,0.0,0.0
김한중,종로41길 36(종로6가 189),8/2,2015,0.0,0.0,0.0
김한중,종로41길 36(종로6가 189),8/2,2015,0.0,0.0,0.0
고용남,종로39가길 5-7(충신동 207-13),,2015,362.0,1.0,1.0
고용남,종로39가길 5-7(충신동 207-13),,2015,258.0,1.0,1.0
(주)동승에이치엠씨,종로266(종로6가 289-3),10/6,2015,10320.0,56.0,0.0
(주)동승에이치엠씨,종로266(종로6가 289-3),10/6,2015,4834.0,26.0,0.0
청진이산프로젝트(주),청진동 249,24/8,2015,0.0,0.0,0.0
대림산업(주)광화문D타워,청진동 249(지하),25/6,2015,486.0,2.0,2.0
대림산업(주)광화문D타워,청진동 249(지하),25/6,2015,179.0,0.0,0.0
청진이산프로젝트(주),청진동 249,24/8,2015,0.0,0.0,0.0
대림산업(주)광화문D타워,청진동 249(지하),25/6,2015,742.0,4.0,4.0
대림산업(주)광화문D타워,청진동 249(지하),25/6,2015,290.0,1.0,1.0
청진이산프로젝트(주),청진동 249,24/8,2015,0.0,0.0,0.0
승일타워2차,"양천구 신월로 164, (신월동)",(10/3),2015,23328.0,126.0,126.0
목동우림필유,"양천구 목동서로 295, (신정동)",(15/5),2015,5313.6,28.0,28.0
목동제이월드빌,"양천구 목동서로 291, (신정동)",(15/4),2015,11664.0,63.0,63.0
동문비젼오피스텔,"양천구 목동서로 287, (신정동)",(15/5),2015,25920.0,140.0,140.0
향도드림네스트,"양천구 목동동로 437, (목동)",(15/3),2015,5184.0,28.0,28.0
